;car;passenger;bicycle;walk
172;0.007977883597158003;0.9716206620415233;0.01921627858713385;0.00118517577418331
173;0.007977883597158003;0.9716206620415233;0.01921627858713385;0.00118517577418331
174;0.004890408453218598;0.9937155535406861;0.0008607477216214836;0.0005332902844739364
175;0.0013250757687489462;0.03159091372081742;0.002974111358590607;0.964109899151844
176;0.8707280033622987;0.10926089541615773;0.019896174343674865;0.00011492687787098725
177;0.9155514389441645;0.044769369105849985;0.03948819676822347;0.00019099518176202138
178;0.793810034556641;0.20160549412577816;0.004010201123046355;0.000574270194534038
179;0.006849197177633573;0.6765070920906457;0.08435914351735634;0.2322845672143636
180;0.006849197177633573;0.6765070920906457;0.08435914351735634;0.2322845672143636
181;0.023791867969108954;0.9714720003192946;0.0038241684858304164;0.0009119632257657749
182;0.08925731162381836;0.8499420772580992;0.0588100680307609;0.001990543087319806
183;0.08402695624349725;0.2754082164693944;0.05365695976562;0.5869078675214882
184;0.08402695624349725;0.2754082164693944;0.05365695976562;0.5869078675214882
185;0.9425587155022952;0.03218995708065746;0.02510258450081692;0.00014874291623056678
186;0.9108139938121372;0.08914582320378896;4.018298166653572e-05;2.4072210989154634e-12
187;0.8593357520531437;0.039299736301761215;0.04400203612755619;0.05736247551753805
188;0.8446995652850352;0.05506799870008298;0.01958916295948776;0.08064327305539393
189;0.8079462849848295;0.18969761375805583;0.002356098371044344;2.8860721648519303e-09
190;0.006452128511127941;0.7658588008034243;0.04757966961607264;0.1801094010693747
191;0.006452128511127941;0.7658588008034243;0.04757966961607264;0.1801094010693747
192;0.8910861091146369;0.1055581546048456;0.003328970153766472;2.6766126751343515e-05
193;0.00458963719696657;0.9899178326819901;0.005452220221953058;4.03098990894912e-05
194;0.6552481524266738;0.1956265946942932;0.0077009323315794425;0.14142432054745444
195;0.9473290147692104;0.04702883672114776;0.005639725873420813;2.4226362211992703e-06
196;0.865724513771019;0.1288771415579119;0.003303070117213318;0.0020952745538560355
197;0.008042267842024931;0.9697166625076954;0.017030344837926537;0.0052107248123522045
198;0.008042267842024931;0.9697166625076954;0.017030344837926537;0.0052107248123522045
199;0.7572449192946099;0.24050950172289032;0.0022435343415953516;2.0446409037658475e-06
200;0.6832583560780356;0.1686871834334905;0.14796547560783527;8.89848806386386e-05
201;0.8987468879098969;0.047426263467251095;0.051893361229769626;0.0019334873930822636
202;0.0050080461643150515;0.015063418435596535;0.003272435777762801;0.9766560996223259
203;0.030818864980042705;0.14009912108364647;0.007173396254839629;0.8219086176814714
204;0.10591414191925057;0.013883148381643933;0.0041736014451455574;0.8760291082539601
205;0.04000223221842682;0.0066857742712098135;0.014160226617973132;0.9391517668923902
206;0.027902737004658864;0.8028716676447063;0.009140407653777292;0.160085187696858
207;0.034175975962553;0.007020708002397566;0.0035627162506771093;0.955240599784373
208;0.051543363325586226;0.010588458505674704;0.005373200704958097;0.9324949774637811
209;0.0008229285950643811;0.0009587986812521867;0.0030870459015485277;0.9951312268221347
210;0.8830467875833592;0.03790457920993009;0.016913729190605024;0.062134904016105934
211;0.8830467875833592;0.03790457920993009;0.016913729190605024;0.062134904016105934
212;0.0764082920074819;0.004138909520983006;0.004811897659483533;0.9146409008120508
213;0.12344141463372955;0.023259088283797698;0.008119186704850297;0.8451803103776222
214;0.13271809553244696;0.024694475379367867;0.0038697663611251417;0.8387176627270605
215;0.02007823936091297;0.39431650155041487;0.013926958491375915;0.5716783005972962
216;0.8426864624055352;0.12384922571278734;0.005627778885003539;0.02783653299667401
217;0.0075419892544675285;0.8978077154824248;0.027955273725449047;0.0666950215376581
218;0.0075419892544675285;0.8978077154824248;0.027955273725449047;0.0666950215376581
219;0.7152062717568101;0.03212102938146234;0.08839286638272045;0.16427983247900707
220;0.19008941948448987;0.08210271224759386;0.003383657238093305;0.7244242110298237
221;0.6368462391010637;0.36309281073745703;6.0949398828894005e-05;7.626498356433586e-10
222;0.7138568100775324;0.04403978450237618;0.04672617224103795;0.1953772331790541
223;0.9654458131350794;0.013690537334570275;0.020816372160333625;4.727737001593257e-05
224;0.7613335952288213;0.14639467656476526;0.017145974534545305;0.07512575367186804
225;0.34765577333184416;0.077685711294837;0.02506694024214151;0.5495915751311767
226;0.0057287798826787875;0.46264549191302073;0.007529582505309479;0.524096145698991
227;0.013052342770669377;0.9070542426689615;0.005358367936473229;0.07453504662389601
228;0.12627114383857949;0.017175404698840695;0.0056167753308315254;0.8509366761317486
229;0.7330498484845475;0.08943879854137593;0.008998297985162393;0.16851305498891386
230;0.005946112893989426;0.5876188840867497;0.04051042919457778;0.36592457382468324
231;0.030132718290313464;0.5910806302491979;0.011768580476834127;0.367018070983654
232;0.030132718290313464;0.5910806302491979;0.011768580476834127;0.367018070983654
233;0.11912529492353166;0.004661240342873448;0.005039474025482086;0.8711739907081137
234;0.9158280656469394;0.05468155263010375;0.02949038172014745;2.8098500385422668e-12
235;0.7716405201398071;0.04075249201624832;0.18187918762378275;0.005727800220162408
236;0.0021206290401904345;0.06969920517895073;0.001783722134663979;0.9263964436461942
237;0.9498351313337892;0.04918755154319949;0.0005554552254336278;0.0004218618975779326
238;0.060467845781197745;0.03645791076741824;0.05019680644727835;0.852877437004106
239;0.8402248220838322;0.15912147509998315;0.0005416941738760664;0.00011200864230898335
240;0.9524096029131103;0.04751245078199854;7.793098898049786e-05;1.5315912042019747e-08
241;0.9685180736912189;0.010214035646685956;0.02126746610674436;4.245553489623091e-07
242;0.9300476540178398;0.06483323218197166;0.005119111059130527;2.74105691904514e-09
243;0.8960372631015908;0.10297711199473616;0.0009855962405306564;2.8663142310130505e-08
244;0.8613369187597497;0.1372783324195638;0.001384716240125406;3.2580560141771244e-08
245;0.007711677871526982;0.9787911356323669;0.0134971798505837;6.645523990113744e-09
246;0.7601871408830616;0.20472776018586278;0.018733578474490323;0.016351520456585507
247;0.7398864121164489;0.2568802950255986;0.003232978082057778;3.1477589585708326e-07
248;0.013784777341027262;0.9674670317186325;0.004236840409773571;0.014511350530566892
249;0.9395893509186605;0.01786833212628602;0.024261168379347664;0.018281148575704887
250;0.014291496631622975;0.005078836791153204;0.0003328429263526789;0.9802968236508713
251;0.7755199780598049;0.1919541142733872;0.00666319411751058;0.025862713549297405
252;0.7755199780598049;0.1919541142733872;0.00666319411751058;0.025862713549297405
253;0.8244739556189141;0.05534977368842813;0.1201762706926599;8.02396617341883e-20
254;0.9362911412374731;0.05977698893254116;0.0039318698299831735;8.191090563272417e-18
255;0.42290217209841474;0.1707798741666879;0.010485464897487006;0.3958324888374104
256;0.48079553296647404;0.08637313183734364;0.020807036324689904;0.4120242988714921
257;0.9018546676951494;0.05837296597623757;0.039772366328613896;9.225629438080918e-18
258;0.9420728183123187;0.05385906917383368;0.0040681121083844035;4.054615242989005e-10
259;0.601055039186084;0.3979947097802343;0.000950251033681954;1.060172632848932e-18
260;0.7079448157540157;0.2891999595180959;0.002855224727886085;1.351886998532785e-18
261;0.001858014816705419;0.9965116379447594;0.001630347238531995;8.773439811236363e-19
262;0.009301591948884204;0.9902305217833482;0.00046788626776669845;8.692980858571192e-19
263;0.9314622618370827;0.043679083601403754;0.02485410740707707;4.5471544386031895e-06
264;0.9268795437367442;0.035192112017886634;0.03560479497478812;0.002323549270580976
265;0.5100835502979122;0.12679529281630125;0.015182345923072719;0.34793881096271356
266;0.8428637468542907;0.14501857977029187;0.011778530499383148;0.0003391428760345645
267;0.9726581026802804;0.0188918653797764;0.008450031901852579;3.80924059193758e-11
268;0.9860568482561568;0.011595826493984489;0.0023473252498544274;1.2395558870473438e-15
269;0.9286893738054621;0.06957999324954824;0.0017283372664943619;2.2956784965605984e-06
270;0.056206271315945695;0.938920767440698;0.004864256374878067;8.704868477331839e-06
271;0.5111475676084702;0.19103967863710547;0.06147951104268025;0.23633324271174486
272;0.2250320226029238;0.1840563750377655;0.0275031757206809;0.5634084266386296
273;0.0015817960892615592;0.7761794816811124;0.041392785475378;0.18084593675424823
274;0.0007163943207759081;0.4746291044193305;0.04863249207458976;0.4760220091853039
275;0.0037483133287893543;0.4929575095544001;0.01459793391182799;0.4886962432049824
276;0.6267904848404042;0.15380542473850645;0.013293887270174155;0.20611020315091486
277;0.6267904848404042;0.15380542473850645;0.013293887270174155;0.20611020315091486
278;0.6944692310464223;0.10380963373394303;0.03929234422502588;0.16242879099460855
279;0.9341872017297812;0.03193785279312365;0.033706374718733494;0.00016857075836209742
280;0.9480724661557763;0.05133998228683867;0.000587551557378734;7.712135445857728e-30
281;0.9374473355410957;0.03859396591648322;0.023958694876761215;3.665660456351091e-09
282;0.9405018490265199;0.03301041925863842;0.026161605021581207;0.00032612669326037195
283;0.8572945763661869;0.12598135177995617;0.0027687229894262483;0.013955348864430693
284;0.03907568207778084;0.9232062233184113;0.0040152714005353566;0.03370282320327298
285;0.03907568207778084;0.9232062233184113;0.0040152714005353566;0.03370282320327298
286;0.9594265982605636;0.03327097647226459;0.007298691361471409;3.7339056984216874e-06
287;0.874819636510833;0.12218576955968947;0.0029944705572795202;1.2337219675401202e-07
288;0.9505285436243567;0.04750227502195169;0.001969179618276471;1.7354148048795035e-09
289;0.9546278544007412;0.044954990844589524;0.00041715475466673046;2.8564407218805685e-20
290;0.943945958457805;0.041760117138469076;0.014293924403702581;2.167161790507177e-14
291;0.8524239102820658;0.14289076373369475;0.00466187135742599;2.3454626813522533e-05
292;0.8438328295977572;0.12439763542423946;0.004372486930048932;0.027397048047954484
293;0.9469296515441674;0.05073857710105279;0.0023317713547532774;2.9129504328543937e-14
294;0.9389361534411785;0.050559462087569014;0.010504384471195293;5.947420823360423e-14
295;0.003247217173014972;0.9910796189088512;0.005647039192567882;2.612472556725617e-05
296;0.003247217173014972;0.9910796189088512;0.005647039192567882;2.612472556725617e-05
297;0.7570811091512452;0.2407925454948093;0.002126337717021319;7.636924803408563e-09
298;0.7570811091512452;0.2407925454948093;0.002126337717021319;7.636924803408563e-09
299;0.7865953752365327;0.213312862499012;9.176226445429686e-05;1.0629511241191738e-20
300;0.9434017794039306;0.05622833832711379;0.00036988226895507656;3.0520951436392193e-20
301;0.013952215094221027;0.9860274848130515;2.0300092724774943e-05;9.227318768286672e-21
302;0.9359450599909148;0.060729955500381634;0.0031605225446657056;0.00016446196403745728
303;0.8763053032110971;0.12108287770761059;0.0026112158397889485;6.032415041493307e-07
304;0.008314879307630483;0.9823296028830021;0.008928310609480329;0.00042720719988654523
305;0.008314879307630483;0.9823296028830021;0.008928310609480329;0.00042720719988654523
306;0.6669348631419117;0.3329707358165731;9.440104147551052e-05;3.9103385687967875e-14
307;0.19112061661229146;0.7520067043897163;0.0054416686410537094;0.05143101035693821
308;0.0025625061431238396;0.022599205838654456;0.030383150272494674;0.944455137745727
309;0.8825841426096983;0.0296197313376307;0.08001445829210233;0.007781667760568679
310;0.9257494491923547;0.061292614552976965;0.012931356337940422;2.6579916726607474e-05
311;0.00846001476430149;0.16559012115421914;0.010036100748747308;0.815913763332732
312;0.007936565333711036;0.9567444606691703;0.03525234546475992;6.66285323581762e-05
313;0.9146349879508513;0.0852139575487991;0.00015105449962943385;7.188423629989257e-13
314;0.5668572125178913;0.4301079885146772;0.0030347989674309756;6.037428919949909e-18
315;0.5049130107532026;0.08010878223922716;0.01196905799727194;0.40300914901029805
316;0.00015855313790804997;0.0378049618199923;0.002006284978211898;0.9600302000638883
317;0.00015855313790804997;0.0378049618199923;0.002006284978211898;0.9600302000638883
318;0.8214055902269713;0.07108241871181886;0.004830949606446999;0.10268104145476337
319;0.8464326509132946;0.15356597090482624;1.3781818735117991e-06;3.623603428940573e-29
320;0.7265745567111762;0.2730408459236729;0.0003845973651485314;9.470631595989348e-21
321;0.7265745567111762;0.2730408459236729;0.0003845973651485314;9.470631595989348e-21
322;0.7011494523808559;0.14690400072358067;0.01577864701334179;0.13616789988222222
323;0.91164968477864;0.08268261751672275;0.00566769770463859;1.6252532342175634e-16
324;0.9512956200152406;0.03838161081985331;0.01032276916490501;1.5527424767919925e-16
325;0.7354015383148288;0.08999530759807989;0.006998797871550481;0.1676043562155411
326;0.0036793874033108497;0.10793808307188056;0.006483095063699459;0.8818994344611085
327;0.09028289246011184;0.9055308186574879;0.004186288882402716;3.844337936989844e-22
328;0.8200351699146465;0.12064784670715815;0.011462773061732698;0.047854210316462364
329;0.006966314179180823;0.8301571230321776;0.054046441392054126;0.10883012139658722
330;0.035472757294928464;0.8390696485064938;0.01577651484042855;0.10968107935814897
331;0.7856955374300599;0.19461005099460618;0.004409345542690492;0.015285066032643572
332;0.7856955374300599;0.19461005099460618;0.004409345542690492;0.015285066032643572
333;0.953014670927506;0.036086418384125754;0.010898910684107397;4.260438193362245e-12
334;0.8435391605003019;0.13774824432903934;0.014038296763660982;0.004674298406997871
335;0.025953622438502823;0.9449505219286712;0.020085415283045506;0.00901044034978101
336;0.9389427500014171;0.06105259215733935;4.657841247608057e-06;2.012224824393103e-30
337;0.9481121680573862;0.03413797991488532;0.017746144374557408;3.7076531729617873e-06
338;0.9529999502989885;0.04149863090709708;0.005501418793916233;6.864732322566626e-20
339;0.007784566592159904;0.9785587839109665;0.013651352344307746;5.297152563964678e-06
340;0.9263712111596469;0.06363736913411852;0.009991419706230693;1.6765124019280925e-22
341;0.8782795052481491;0.1217042583074139;1.623644443553015e-05;1.6355920720520358e-28
342;0.2731739466502753;0.09414739922634957;0.0033512107516510377;0.6293274433717232
343;0.038614124618234685;0.008303888302534864;0.004485024737861993;0.9485969623413695
344;0.7084333034065784;0.28395463981768365;0.007612054399497417;2.3762421720831634e-09
345;0.9185073962775865;0.035587076816604654;0.04578860061098972;0.00011692629482147919
346;0.7804075479878244;0.1998053322207091;0.016456340219781544;0.00333077957168572
347;0.9591294208023349;0.03472199792956106;0.00614857805607418;3.2120315702373234e-09
348;0.956471069249232;0.03389826231576255;0.009630517531459274;1.509035449051186e-07
349;0.0002452729567225585;0.058468431989389544;0.003111225105827323;0.9381750699480607
350;0.00021276988246059868;0.05070539930926248;0.0027072097610114742;0.9463746210472656
351;0.017438263275817805;0.9798326778635866;0.002729058859672157;9.211894389385666e-13
352;0.7383304641705858;0.25803790617912553;0.0036316296495526442;7.361179621235812e-13
353;0.9228474779668187;0.031205039598830496;0.044647362716363825;0.001300119717986488
354;0.9149547465103428;0.046156846363606854;0.03888839953516989;7.59088103271145e-09
355;0.9024074941628693;0.07212192383213697;0.023979276098171316;0.001491305906822375
